hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,2,2015,August,34,16,2,1,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,159,0,3
Resort Hotel,0,187,2015,August,33,12,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,0,0,Contract,117,0,0
Resort Hotel,0,118,2015,August,33,10,3,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,0,Transient,123,1,1
Resort Hotel,0,64,2015,August,33,15,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,8,0,0,Contract,107,0,0
Resort Hotel,0,68,2015,August,34,19,2,7,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,0,0,Transient,107,0,0
Resort Hotel,0,59,2015,August,33,14,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,0,0,Transient,173,0,0
Resort Hotel,0,82,2015,August,34,17,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,154,0,1
Resort Hotel,0,144,2015,August,33,15,2,5,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,E,F,1,No Deposit,156,0,0,Contract,119,1,2
Resort Hotel,0,169,2015,August,33,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,105,0,2
Resort Hotel,0,132,2015,August,33,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,111,0,0
Resort Hotel,0,8,2015,August,34,16,2,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,153,0,1
Resort Hotel,0,79,2015,August,33,13,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,107,0,0
Resort Hotel,0,63,2015,August,34,17,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,0,0,Transient,173,0,0
Resort Hotel,1,243,2015,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240,0,0,Transient-Party,99,0,1
Resort Hotel,0,13,2015,August,34,17,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,202,0,2
Resort Hotel,0,89,2015,August,33,15,2,3,2,1,0,FB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,250,0,0,Transient,219,0,1
Resort Hotel,0,77,2015,August,33,15,2,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,0,Transient-Party,135,0,0
Resort Hotel,0,139,2015,August,33,10,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,121,0,1
Resort Hotel,0,167,2015,August,34,16,2,2,2,0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Contract,143,0,0
Resort Hotel,0,66,2015,August,34,16,2,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,1,No Deposit,250,0,0,Transient,134,0,0
Resort Hotel,0,10,2015,August,34,16,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,167,0,2
Resort Hotel,0,84,2015,August,33,14,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,196,0,0
Resort Hotel,0,94,2015,August,33,15,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,233,0,0
Resort Hotel,0,8,2015,August,33,13,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,199,0,2
Resort Hotel,0,1,2015,August,34,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,153,0,0
Resort Hotel,0,0,2015,August,34,19,0,1,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,165,0,3
Resort Hotel,0,0,2015,August,34,19,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,250,0,0,Transient,153,0,0
Resort Hotel,0,124,2015,August,34,17,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240,0,0,Transient,121,0,0
Resort Hotel,0,71,2015,August,33,12,2,6,2,0,0,HB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,198,1,0
Resort Hotel,0,49,2016,August,36,29,2,5,2,0,0,HB,USA,Direct,Direct,1,0,1,D,D,1,No Deposit,250,0,0,Transient,219,1,0
Resort Hotel,0,2,2015,August,34,19,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,138,1,1
Resort Hotel,0,82,2015,August,34,17,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134,0,0
Resort Hotel,0,190,2015,August,33,14,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,121,0,0
Resort Hotel,0,70,2015,August,34,17,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,0,0,Transient,88,0,1
Resort Hotel,0,175,2015,August,34,17,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134,0,1
Resort Hotel,0,70,2015,August,34,17,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,198,1,0
Resort Hotel,0,81,2015,August,34,18,0,3,2,2,0,BB,CN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,0,0,Transient,130,0,1
Resort Hotel,0,75,2015,August,33,12,2,7,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,0,0,Transient,133,1,1
Resort Hotel,0,84,2015,August,33,13,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,107,0,0
Resort Hotel,0,64,2015,August,33,14,2,5,3,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,0,0,0,Transient-Party,229,0,1
Resort Hotel,0,95,2015,August,34,16,2,3,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,166,0,3
Resort Hotel,0,100,2015,August,34,17,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,0,0,Transient,107,0,0
Resort Hotel,0,74,2015,August,33,14,2,5,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,0,Transient,107,0,1
Resort Hotel,0,21,2015,August,34,17,1,3,3,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,250,0,0,Transient,266,0,1
Resort Hotel,0,8,2015,August,34,16,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,198,0,1
Resort Hotel,0,86,2015,August,34,16,2,3,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,132,1,0
Resort Hotel,0,41,2015,August,34,19,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,F,2,No Deposit,242,0,0,Transient,219,0,2
Resort Hotel,0,6,2015,August,33,14,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,195,0,2
Resort Hotel,0,2,2015,August,34,19,0,2,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,252,1,0
Resort Hotel,1,292,2015,October,43,21,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,208,0,0,Transient-Party,37,0,0
Resort Hotel,1,292,2015,October,43,21,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,208,0,0,Transient-Party,37,0,0
Resort Hotel,1,292,2015,October,43,21,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,208,0,0,Transient-Party,37,0,0
Resort Hotel,0,77,2015,August,33,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,181,0,0,Transient-Party,157,0,1
Resort Hotel,0,77,2015,August,33,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,181,0,0,Transient-Party,157,1,1
Resort Hotel,0,73,2015,August,32,8,4,10,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,0,0,Transient,127,0,0
Resort Hotel,0,76,2015,August,34,16,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,0,0,Transient,119,0,0
Resort Hotel,0,318,2015,August,33,15,2,5,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134,0,1
Resort Hotel,0,210,2016,August,33,11,2,4,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,250,0,0,Transient,119,0,0
Resort Hotel,0,53,2015,August,33,15,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,236,0,0
Resort Hotel,0,68,2015,August,34,16,2,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,208,1,0
Resort Hotel,0,32,2015,August,33,15,2,5,3,0,0,BB,FRA,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,0,Transient,234,0,1
Resort Hotel,0,32,2015,August,34,16,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,E,1,No Deposit,0,0,0,Transient,219,0,0
Resort Hotel,0,86,2015,August,34,16,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,168,0,2
Resort Hotel,0,86,2015,August,34,16,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,0,0,Transient,180,1,2
Resort Hotel,0,86,2015,August,34,16,2,4,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,180,1,2
Resort Hotel,0,100,2015,August,34,17,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,149,0,0
Resort Hotel,0,173,2015,August,34,17,1,4,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,0,Transient,131,0,1
Resort Hotel,0,145,2015,August,34,17,1,4,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,169,0,3
Resort Hotel,0,117,2015,August,34,20,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,121,0,2
Resort Hotel,0,117,2015,August,34,20,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,121,0,2
Resort Hotel,0,171,2015,August,34,17,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,164,1,2
Resort Hotel,0,117,2015,August,34,20,0,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,111,0,1
Resort Hotel,0,81,2015,August,33,15,2,5,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,104,0,0
Resort Hotel,0,81,2015,August,33,15,2,5,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,123,0,0
Resort Hotel,0,81,2015,August,33,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,123,0,0
Resort Hotel,0,10,2015,August,34,17,1,4,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142,0,0,Contract,192,0,0
Resort Hotel,0,90,2015,August,34,16,2,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,0,0,Transient-Party,107,0,1
Resort Hotel,0,90,2015,August,34,16,2,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,0,0,Transient-Party,107,0,1
Resort Hotel,0,83,2015,August,34,17,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134,0,1
Resort Hotel,0,108,2015,August,32,8,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,0,Contract,94,0,1
Resort Hotel,0,113,2015,August,33,15,2,5,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,136,0,0
Resort Hotel,0,58,2015,August,34,16,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,183,0,0
Resort Hotel,0,14,2015,August,34,17,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,279,1,2
Resort Hotel,0,148,2015,August,34,21,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,0,0,Transient,211,1,0
Resort Hotel,1,232,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,0,0,Contract,148,0,0
Resort Hotel,0,87,2015,August,34,16,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,133,0,0
Resort Hotel,0,159,2015,August,33,10,3,10,3,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient-Party,175,0,1
Resort Hotel,0,96,2015,August,34,17,1,5,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,146,1,3
Resort Hotel,0,144,2015,August,34,16,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,0,0,Transient,96,0,0
Resort Hotel,0,106,2015,August,34,16,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,166,0,1
Resort Hotel,0,15,2015,August,34,20,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,217,0,1
Resort Hotel,0,120,2015,August,34,20,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,164,0,1
Resort Hotel,0,120,2015,August,34,20,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,164,0,1
Resort Hotel,0,13,2015,August,34,18,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,196,0,1
Resort Hotel,0,78,2015,August,34,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,0,0,Transient,158,1,1
Resort Hotel,0,115,2015,August,34,16,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240,0,0,Transient,196,0,1
Resort Hotel,0,84,2015,August,33,13,2,8,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,121,0,1
Resort Hotel,0,84,2015,August,33,13,2,8,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,147,0,2
Resort Hotel,0,81,2015,August,34,16,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,184,0,2
Resort Hotel,0,81,2015,August,34,16,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,166,1,1
Resort Hotel,0,13,2015,August,34,18,0,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,229,0,0
Resort Hotel,0,11,2015,August,34,19,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,197,0,1
Resort Hotel,0,71,2015,August,34,18,0,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,164,0,0
Resort Hotel,0,12,2015,August,34,16,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,181,0,0,Transient,155,1,0
Resort Hotel,0,7,2015,August,33,15,2,6,3,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,2,No Deposit,250,0,0,Transient,200,0,1
Resort Hotel,0,78,2015,August,34,16,2,5,4,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,250,0,0,Transient,271,1,0
Resort Hotel,0,54,2015,August,34,18,0,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,151,0,1
Resort Hotel,0,102,2015,August,34,21,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134,0,2
Resort Hotel,0,66,2015,August,34,17,1,5,2,0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,142,0,0,Transient,149,0,1
Resort Hotel,0,50,2015,August,34,20,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,173,0,3
Resort Hotel,0,61,2015,August,34,19,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,168,0,0
Resort Hotel,0,1,2015,August,34,22,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,240,0,0,Transient,204,1,0
Resort Hotel,0,147,2015,August,34,20,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,0,0,Transient,139,0,1
Resort Hotel,0,171,2015,August,33,15,3,6,2,0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,210,0,1
Resort Hotel,0,125,2015,August,34,17,2,5,2,0,0,FB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,213,1,1
Resort Hotel,0,63,2015,August,34,20,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,164,0,2
Resort Hotel,0,63,2015,August,34,20,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,164,0,2
Resort Hotel,0,78,2015,August,33,11,3,10,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,134,1,1
Resort Hotel,0,87,2015,August,34,17,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,0,Transient,133,0,0
Resort Hotel,0,74,2015,August,34,18,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,107,0,0
Resort Hotel,0,91,2015,August,34,17,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,166,0,1
Resort Hotel,0,77,2015,August,34,17,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,154,0,0
Resort Hotel,0,272,2015,August,34,17,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,244,0,2
Resort Hotel,0,125,2015,August,34,19,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,134,1,0
Resort Hotel,0,107,2015,August,33,15,3,6,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,F,1,No Deposit,0,0,0,Transient,164,0,1
Resort Hotel,0,45,2015,August,34,21,1,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,153,0,1
Resort Hotel,0,35,2015,August,34,21,1,2,2,0,0,FB,PRT,Direct,Direct,0,0,0,F,F,2,No Deposit,250,0,0,Transient,274,1,0
Resort Hotel,0,65,2015,August,34,17,2,5,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,206,0,2
Resort Hotel,0,0,2015,August,35,23,1,0,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,0,0,0,Transient,153,0,0
Resort Hotel,0,59,2015,August,34,17,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,178,0,0
Resort Hotel,0,80,2015,August,34,17,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,0,0,Transient,133,0,0
Resort Hotel,0,70,2015,August,34,17,3,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,D,0,No Deposit,241,0,0,Transient,120,0,1
Resort Hotel,0,12,2015,August,34,20,2,3,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,202,0,0
Resort Hotel,0,75,2015,August,34,22,2,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,36,0,0,Transient,118,0,0
Resort Hotel,0,159,2015,August,34,17,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,0,0,Transient,139,0,1
Resort Hotel,0,0,2015,August,35,24,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,153,0,0
Resort Hotel,0,0,2015,August,35,24,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,173,0,0
Resort Hotel,0,66,2015,August,34,20,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,162,0,0
Resort Hotel,0,68,2015,August,34,18,2,5,3,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,142,0,0,Transient,162,0,1
Resort Hotel,0,117,2015,August,34,18,2,5,2,1,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,0,Transient-Party,219,0,2
Resort Hotel,0,117,2015,August,34,18,2,5,2,0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,0,Transient-Party,169,0,2
Resort Hotel,0,0,2015,August,35,24,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,138,0,0
Resort Hotel,0,58,2015,August,34,20,2,4,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,153,0,1
Resort Hotel,0,58,2015,August,34,20,2,4,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,153,0,1
Resort Hotel,0,85,2015,August,34,16,4,6,3,0,0,BB,FRA,Direct,Direct,0,0,0,F,F,1,No Deposit,250,0,0,Transient,209,0,1
Resort Hotel,0,83,2015,August,34,17,3,6,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,151,0,1
Resort Hotel,0,83,2015,August,34,17,3,6,1,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,3,No Deposit,0,0,0,Transient-Party,151,0,1
Resort Hotel,1,226,2015,September,39,23,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,251,0,0,Transient,56,0,0
Resort Hotel,0,74,2015,August,34,17,3,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,0,Transient,107,0,0
Resort Hotel,0,58,2015,August,34,19,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,181,0,0,Transient,162,0,0
Resort Hotel,1,218,2015,August,35,29,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,175,0,0,Transient,110,0,1
Resort Hotel,0,1,2015,August,35,25,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,153,1,0
Resort Hotel,0,272,2015,August,34,17,3,6,2,3,0,BB,BEL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,199,0,3
Resort Hotel,0,59,2015,August,34,20,2,4,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Transient,133,0,0
Resort Hotel,0,0,2015,August,35,24,1,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,106,0,0
Resort Hotel,0,58,2015,August,34,19,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,E,1,No Deposit,242,0,0,Transient,177,0,1
Resort Hotel,0,107,2015,August,33,14,4,8,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,196,0,2
Resort Hotel,0,83,2015,August,35,26,1,4,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,E,I,5,No Deposit,242,0,0,Transient,0,0,0
Resort Hotel,1,0,2015,August,35,26,0,1,2,1,0,BB,PRT,Direct,Direct,1,0,0,C,C,0,No Deposit,0,0,0,Transient,183,0,0
Resort Hotel,0,11,2015,August,34,21,2,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,175,0,1
Resort Hotel,0,22,2015,August,35,23,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240,0,0,Transient,171,1,1
Resort Hotel,0,59,2015,August,34,20,2,5,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,C,D,2,No Deposit,241,0,0,Transient,128,0,2
Resort Hotel,0,21,2015,August,35,24,1,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,172,0,2
Resort Hotel,0,5,2015,August,35,26,0,1,2,0,0,BB,NOR,Corporate,Corporate,0,0,0,D,E,0,No Deposit,0,110,0,Transient,153,1,0
Resort Hotel,0,79,2015,August,33,14,4,9,3,2,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0,0,0,Transient,241,1,0
